,Date.time,Mean,Upper,Lower,Squared Error,Absolute Error,Turbine
196,2021-01-22 03:30:00,1710.9194439519351,1796.4235999589102,1628.5365659136246,2203.481468944954,46.941255510957035,5
197,2021-01-22 07:20:00,1507.4677590554836,1598.2918024378496,1420.5127399420282,2418.4847629986652,49.17809230743569,5
198,2021-01-22 08:40:00,654.0766021958838,747.1671280624985,539.4277253461555,1789.228426855678,42.299272178793785,5
199,2021-01-22 11:20:00,262.2163824156424,332.84181105814787,171.49822987464808,2745.7436282361823,52.399843780646734,5
200,2021-01-23 04:30:00,385.9932338977808,504.1457077885433,286.84786111457635,1081.568309312221,32.88720586052,5
201,2021-01-23 08:50:00,169.96513012661532,266.05645831940876,70.62899990971717,102.04841430841634,10.101901519437632,5
202,2021-01-23 11:30:00,292.2470701493096,379.81867415326633,212.72770621612955,197.6076946605671,14.057300404436376,5
203,2021-01-23 13:40:00,429.1326864829832,522.4439452645374,332.3433080245373,114.28307377486207,10.690326177196935,5
204,2021-01-23 17:30:00,181.8971256049325,284.0985425903245,101.03233385857206,14.9496903724279,3.8664829460929866,5
205,2021-01-23 17:50:00,481.3265295882291,587.0333308069404,388.1298432570592,4939.4100109309875,70.28093632651024,5
206,2021-01-24 02:10:00,234.42141852579925,317.7229444123892,125.30588412747204,36.78598808620255,6.065145347491892,5
207,2021-01-24 06:50:00,139.05135363690957,242.8398077712097,45.704076891076674,669.2696053594389,25.87024556047814,5
208,2021-01-24 11:40:00,411.8052770630215,511.2045460620242,298.72428725278127,1075.356720342747,32.79263210452535,5
209,2021-01-24 12:20:00,308.53198065834465,396.4433963929659,211.12517011661356,840.8791036696807,28.997915505595927,5
210,2021-01-24 15:30:00,136.76517450234735,225.6886492551448,35.540861394360704,9.949601682435937,3.154298920907138,5
211,2021-01-25 21:30:00,1034.533210104859,1137.2958556912768,956.8991951122332,4135.283696928134,64.30617153064031,5
212,2021-01-25 23:00:00,1976.2849810386824,2069.094831979851,1882.5111304362472,1872.723885243117,43.274979898818174,5
