index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine
58113,6.2655558586120605,-0.3235648060059601,-0.9462060115610793,11.300000190734863,1
58144,5.822617530822754,0.07305142528380422,-0.9973281753084111,11.332500457763672,1
58202,5.311628818511963,0.34734055434397254,-0.93773905715184,13.767499923706056,1
58411,6.284172058105469,0.9999501876234893,-0.00998109571883984,8.100000381469727,1
58506,6.366053104400635,0.9874579563466633,0.15788218533980025,7.239999771118164,1
58535,7.456288814544678,0.9721537744247657,0.23434384752257068,6.613888740539551,1
58550,5.562724113464356,0.9651836827784629,0.26157304619972516,6.114999771118164,1
58560,6.156891345977783,0.9647822100366705,0.2630499709119121,6.174999713897705,1
58591,7.610334873199463,0.983608079027486,0.18031956874354724,8.792500495910645,1
58699,6.858349323272705,0.9531848375353348,0.3023882694363945,6.885000228881836,1
58837,9.185585975646973,0.8909418914479966,0.45411732631894397,5.360000133514404,1
58900,7.299635887145996,0.8651078899807023,0.5015858238558353,4.460000038146973,1
58938,6.859723091125488,0.7194781188633321,0.6945151088902825,3.802500009536743,1
59071,6.477112770080566,0.7953541700393567,-0.6061449861221373,3.924999952316284,1
59293,4.35287618637085,0.9925471252827243,0.12186141347038447,4.512499809265137,1
59353,5.1892194747924805,0.9981773769663854,0.060348356336410905,7.086842060089111,1
59724,6.254585266113281,-0.036141343425614814,0.9993466882395677,5.397500038146973,1
60066,11.659038543701172,-0.42206642452131465,-0.9065649084824503,13.9975004196167,1
60207,10.658780097961426,-0.49325615508748727,-0.8698841103666101,10.517499923706056,1
60331,10.131240844726562,-0.8115931197266033,-0.5842230806913051,10.197368621826172,1
60353,7.716790676116943,-0.7479208928784739,-0.663787871232871,8.859999656677246,1
60403,6.635098457336426,-0.444809926935337,-0.8956249934541689,7.085000038146973,1
60427,6.043381214141846,0.07412973688169851,-0.9972486059703719,6.679999828338623,1
60456,8.595279693603516,0.36177696739950854,-0.932264675861536,8.875,1
60477,7.286846160888672,-0.16301345102665166,-0.9866238466530096,10.734999656677246,1
60534,6.712782382965088,-0.29575073907832117,-0.9552651466135603,10.59749984741211,1
60538,8.05730152130127,-0.382970793241559,-0.9237604513746683,10.199999809265137,1
60627,10.041261672973633,-0.8194704072549086,-0.5731214981428233,13.475000381469728,1
60629,10.898385047912598,-0.7939021279866311,-0.6080455666957032,13.4399995803833,1
